time_ps,mem_init,accepted,x_hex,y_hex,h_hex
10125000,1,1,400ccccc,3fc62378,3d4ccccd
10135000,1,1,400ccccc,3fc62378,3d4ccccd
10145000,1,1,400ccccc,3fc62378,3d4ccccd
10155000,1,1,400ccccc,3fc62378,3d4ccccd
12665000,1,1,40133332,3fe36634,3d4ccccd
12675000,1,1,40133332,3fe36634,3d4ccccd
12685000,1,1,40133332,3fe36634,3d4ccccd
12695000,1,1,40133332,3fe36634,3d4ccccd
12705000,1,1,40133332,3fe36634,3d4ccccd
12715000,1,1,40133332,3fe36634,3d4ccccd
12725000,1,1,40133332,3fe36634,3d4ccccd
12735000,1,1,40133332,3fe36634,3d4ccccd
12745000,1,1,40133332,3fe36634,3d4ccccd
12755000,1,1,40133332,3fe36634,3d4ccccd
12765000,1,1,40133332,3fe36634,3d4ccccd
12775000,1,1,40133332,3fe36634,3d4ccccd
12785000,1,1,40133332,3fe36634,3d4ccccd
12795000,1,1,40133332,3fe36634,3d4ccccd
12805000,1,1,40133332,3fe36634,3d4ccccd
12815000,1,1,40133332,3fe36634,3d4ccccd
12825000,1,1,40133332,3fe36634,3d4ccccd
12835000,1,1,40133332,3fe36634,3d4ccccd
12845000,1,1,40133332,3fe36634,3d4ccccd
12855000,1,1,40133332,3fe36634,3d4ccccd
12865000,1,1,40133332,3fe36634,3d4ccccd
12875000,1,1,40133332,3fe36634,3d4ccccd
12885000,1,1,40133332,3fe36634,3d4ccccd
12895000,1,1,40133332,3fe36634,3d4ccccd
12905000,1,1,40133332,3fe36634,3d4ccccd
12915000,1,1,40133332,3fe36634,3d4ccccd
12925000,1,1,40133332,3fe36634,3d4ccccd
12935000,1,1,40133332,3fe36634,3d4ccccd
12945000,1,1,40133332,3fe36634,3d4ccccd
12955000,1,1,40133332,3fe36634,3d4ccccd
12965000,1,1,40133332,3fe36634,3d4ccccd
12975000,1,1,40133332,3fe36634,3d4ccccd
12985000,1,1,40133332,3fe36634,3d4ccccd
12995000,1,1,40133332,3fe36634,3d4ccccd
13005000,1,1,40133332,3fe36634,3d4ccccd
13015000,1,1,40133332,3fe36634,3d4ccccd
13025000,1,1,40133332,3fe36634,3d4ccccd
13035000,1,1,40133332,3fe36634,3d4ccccd
13045000,1,1,40133332,3fe36634,3d4ccccd
13055000,1,1,40133332,3fe36634,3d4ccccd
13065000,1,1,40133332,3fe36634,3d4ccccd
13075000,1,1,40133332,3fe36634,3d4ccccd
13085000,1,1,40133332,3fe36634,3d4ccccd
13095000,1,1,40133332,3fe36634,3d4ccccd
13105000,1,1,40133332,3fe36634,3d4ccccd
13115000,1,1,40133332,3fe36634,3d4ccccd
13125000,1,1,40133332,3fe36634,3d4ccccd
13135000,1,1,40133332,3fe36634,3d4ccccd
13145000,1,1,40133332,3fe36634,3d4ccccd
13155000,1,1,40133332,3fe36634,3d4ccccd
13165000,1,1,40133332,3fe36634,3d4ccccd
13175000,1,1,40133332,3fe36634,3d4ccccd
13185000,1,1,40133332,3fe36634,3d4ccccd
13195000,1,1,40133332,3fe36634,3d4ccccd
13205000,1,1,40133332,3fe36634,3d4ccccd
13215000,1,1,40133332,3fe36634,3d4ccccd
13225000,1,1,40133332,3fe36634,3d4ccccd
13235000,1,1,40133332,3fe36634,3d4ccccd
13245000,1,1,40133332,3fe36634,3d4ccccd
13255000,1,1,40133332,3fe36634,3d4ccccd
13265000,1,1,40133332,3fe36634,3d4ccccd
13275000,1,1,40133332,3fe36634,3d4ccccd
13285000,1,1,40133332,3fe36634,3d4ccccd
13295000,1,1,40133332,3fe36634,3d4ccccd
13305000,1,1,40133332,3fe36634,3d4ccccd
13315000,1,1,40133332,3fe36634,3d4ccccd
13325000,1,1,40133332,3fe36634,3d4ccccd
13335000,1,1,40133332,3fe36634,3d4ccccd
13345000,1,1,40133332,3fe36634,3d4ccccd
13355000,1,1,40133332,3fe36634,3d4ccccd
13365000,1,1,40133332,3fe36634,3d4ccccd
13375000,1,1,40133332,3fe36634,3d4ccccd
13385000,1,1,40133332,3fe36634,3d4ccccd
13395000,1,1,40133332,3fe36634,3d4ccccd
13405000,1,1,40133332,3fe36634,3d4ccccd
13415000,1,1,40133332,3fe36634,3d4ccccd
13425000,1,1,40133332,3fe36634,3d4ccccd
13435000,1,1,40133332,3fe36634,3d4ccccd
13445000,1,1,40133332,3fe36634,3d4ccccd
13455000,1,1,40133332,3fe36634,3d4ccccd
13465000,1,1,40133332,3fe36634,3d4ccccd
13475000,1,1,40133332,3fe36634,3d4ccccd
13485000,1,1,40133332,3fe36634,3d4ccccd
13495000,1,1,40133332,3fe36634,3d4ccccd
13505000,1,1,40133332,3fe36634,3d4ccccd
13515000,1,1,40133332,3fe36634,3d4ccccd
13525000,1,1,40133332,3fe36634,3d4ccccd
13535000,1,1,40133332,3fe36634,3d4ccccd
13545000,1,1,40133332,3fe36634,3d4ccccd
13555000,1,1,40133332,3fe36634,3d4ccccd
13565000,1,1,40133332,3fe36634,3d4ccccd
13575000,1,1,40133332,3fe36634,3d4ccccd
13585000,1,1,40133332,3fe36634,3d4ccccd
13595000,1,1,40133332,3fe36634,3d4ccccd
13605000,1,1,40133332,3fe36634,3d4ccccd
13615000,1,1,40133332,3fe36634,3d4ccccd
13625000,1,1,40133332,3fe36634,3d4ccccd
13635000,1,1,40133332,3fe36634,3d4ccccd
13645000,1,1,40133332,3fe36634,3d4ccccd
13655000,1,1,40133332,3fe36634,3d4ccccd
13665000,1,1,40133332,3fe36634,3d4ccccd
13675000,1,1,40133332,3fe36634,3d4ccccd
13685000,1,1,40133332,3fe36634,3d4ccccd
13695000,1,1,40133332,3fe36634,3d4ccccd
13705000,1,1,40133332,3fe36634,3d4ccccd
13715000,1,1,40133332,3fe36634,3d4ccccd
13725000,1,1,40133332,3fe36634,3d4ccccd
13735000,1,1,40133332,3fe36634,3d4ccccd
13745000,1,1,40133332,3fe36634,3d4ccccd
13755000,1,1,40133332,3fe36634,3d4ccccd
13765000,1,1,40133332,3fe36634,3d4ccccd
13775000,1,1,40133332,3fe36634,3d4ccccd
13785000,1,1,40133332,3fe36634,3d4ccccd
13795000,1,1,40133332,3fe36634,3d4ccccd
13805000,1,1,40133332,3fe36634,3d4ccccd
13815000,1,1,40133332,3fe36634,3d4ccccd
13825000,1,1,40133332,3fe36634,3d4ccccd
13835000,1,1,40133332,3fe36634,3d4ccccd
13845000,1,1,40133332,3fe36634,3d4ccccd
13855000,1,1,40133332,3fe36634,3d4ccccd
13865000,1,1,40133332,3fe36634,3d4ccccd
13875000,1,1,40133332,3fe36634,3d4ccccd
13885000,1,1,40133332,3fe36634,3d4ccccd
13895000,1,1,40133332,3fe36634,3d4ccccd
13905000,1,1,40133332,3fe36634,3d4ccccd
13915000,1,1,40133332,3fe36634,3d4ccccd
13925000,1,1,40133332,3fe36634,3d4ccccd
13935000,1,1,40133332,3fe36634,3d4ccccd
13945000,1,1,40133332,3fe36634,3d4ccccd
13955000,1,1,40133332,3fe36634,3d4ccccd
13965000,1,1,40133332,3fe36634,3d4ccccd
13975000,1,1,40133332,3fe36634,3d4ccccd
13985000,1,1,40133332,3fe36634,3d4ccccd
13995000,1,1,40133332,3fe36634,3d4ccccd
14005000,1,1,40133332,3fe36634,3d4ccccd
14015000,1,1,40133332,3fe36634,3d4ccccd
14025000,1,1,40133332,3fe36634,3d4ccccd
14035000,1,1,40133332,3fe36634,3d4ccccd
14045000,1,1,40133332,3fe36634,3d4ccccd
14055000,1,1,40133332,3fe36634,3d4ccccd
14065000,1,1,40133332,3fe36634,3d4ccccd
14075000,1,1,40133332,3fe36634,3d4ccccd
14085000,1,1,40133332,3fe36634,3d4ccccd
14095000,1,1,40133332,3fe36634,3d4ccccd
14105000,1,1,40133332,3fe36634,3d4ccccd
14115000,1,1,40133332,3fe36634,3d4ccccd
14125000,1,1,40133332,3fe36634,3d4ccccd
14135000,1,1,40133332,3fe36634,3d4ccccd
14145000,1,1,40133332,3fe36634,3d4ccccd
14155000,1,1,40133332,3fe36634,3d4ccccd
14165000,1,1,40133332,3fe36634,3d4ccccd
14175000,1,1,40133332,3fe36634,3d4ccccd
14185000,1,1,40133332,3fe36634,3d4ccccd
14195000,1,1,40133332,3fe36634,3d4ccccd
14205000,1,1,40133332,3fe36634,3d4ccccd
14215000,1,1,40133332,3fe36634,3d4ccccd
14225000,1,1,40133332,3fe36634,3d4ccccd
14235000,1,1,40133332,3fe36634,3d4ccccd
14245000,1,1,40133332,3fe36634,3d4ccccd
14255000,1,1,40133332,3fe36634,3d4ccccd
14265000,1,1,40133332,3fe36634,3d4ccccd
14275000,1,1,40133332,3fe36634,3d4ccccd
14285000,1,1,40133332,3fe36634,3d4ccccd
14295000,1,1,40133332,3fe36634,3d4ccccd
14305000,1,1,40133332,3fe36634,3d4ccccd
14315000,1,1,40133332,3fe36634,3d4ccccd
14325000,1,1,40133332,3fe36634,3d4ccccd
14335000,1,1,40133332,3fe36634,3d4ccccd
14345000,1,1,40133332,3fe36634,3d4ccccd
14355000,1,1,40133332,3fe36634,3d4ccccd
14365000,1,1,40133332,3fe36634,3d4ccccd
14375000,1,1,40133332,3fe36634,3d4ccccd
14385000,1,1,40133332,3fe36634,3d4ccccd
14395000,1,1,40133332,3fe36634,3d4ccccd
14405000,1,1,40133332,3fe36634,3d4ccccd
14415000,1,1,40133332,3fe36634,3d4ccccd
14425000,1,1,40133332,3fe36634,3d4ccccd
14435000,1,1,40133332,3fe36634,3d4ccccd
14445000,1,1,40133332,3fe36634,3d4ccccd
14455000,1,1,40133332,3fe36634,3d4ccccd
14465000,1,1,40133332,3fe36634,3d4ccccd
14475000,1,1,40133332,3fe36634,3d4ccccd
14485000,1,1,40133332,3fe36634,3d4ccccd
14495000,1,1,40133332,3fe36634,3d4ccccd
14505000,1,1,40133332,3fe36634,3d4ccccd
14515000,1,1,40133332,3fe36634,3d4ccccd
14525000,1,1,40133332,3fe36634,3d4ccccd
14535000,1,1,40133332,3fe36634,3d4ccccd
14545000,1,1,40133332,3fe36634,3d4ccccd
14555000,1,1,40133332,3fe36634,3d4ccccd
14565000,1,1,40133332,3fe36634,3d4ccccd
14575000,1,1,40133332,3fe36634,3d4ccccd
14585000,1,1,40133332,3fe36634,3d4ccccd
14595000,1,1,40133332,3fe36634,3d4ccccd
14605000,1,1,40133332,3fe36634,3d4ccccd
14615000,1,1,40133332,3fe36634,3d4ccccd
14625000,1,1,40133332,3fe36634,3d4ccccd
14635000,1,1,40133332,3fe36634,3d4ccccd
14645000,1,1,40133332,3fe36634,3d4ccccd
14655000,1,1,40133332,3fe36634,3d4ccccd
14665000,1,1,40133332,3fe36634,3d4ccccd
14675000,1,1,40133332,3fe36634,3d4ccccd
14685000,1,1,40133332,3fe36634,3d4ccccd
14695000,1,1,40133332,3fe36634,3d4ccccd
14705000,1,1,40133332,3fe36634,3d4ccccd
14715000,1,1,40133332,3fe36634,3d4ccccd
14725000,1,1,40133332,3fe36634,3d4ccccd
14735000,1,1,40133332,3fe36634,3d4ccccd
14745000,1,1,40133332,3fe36634,3d4ccccd
14755000,1,1,40133332,3fe36634,3d4ccccd
14765000,1,1,40133332,3fe36634,3d4ccccd
14775000,1,1,40133332,3fe36634,3d4ccccd
14785000,1,1,40133332,3fe36634,3d4ccccd
14795000,1,1,40133332,3fe36634,3d4ccccd
14805000,1,1,40133332,3fe36634,3d4ccccd
14815000,1,1,40133332,3fe36634,3d4ccccd
14825000,1,1,40133332,3fe36634,3d4ccccd
14835000,1,1,40133332,3fe36634,3d4ccccd
14845000,1,1,40133332,3fe36634,3d4ccccd
14855000,1,1,40133332,3fe36634,3d4ccccd
14865000,1,1,40133332,3fe36634,3d4ccccd
14875000,1,1,40133332,3fe36634,3d4ccccd
14885000,1,1,40133332,3fe36634,3d4ccccd
14895000,1,1,40133332,3fe36634,3d4ccccd
14905000,1,1,40133332,3fe36634,3d4ccccd
14915000,1,1,40133332,3fe36634,3d4ccccd
14925000,1,1,40133332,3fe36634,3d4ccccd
14935000,1,1,40133332,3fe36634,3d4ccccd
14945000,1,1,40133332,3fe36634,3d4ccccd
14955000,1,1,40133332,3fe36634,3d4ccccd
14965000,1,1,40133332,3fe36634,3d4ccccd
14975000,1,1,40133332,3fe36634,3d4ccccd
14985000,1,1,40133332,3fe36634,3d4ccccd
14995000,1,1,40133332,3fe36634,3d4ccccd
15005000,1,1,40133332,3fe36634,3d4ccccd
15015000,1,1,40133332,3fe36634,3d4ccccd
15025000,1,1,40133332,3fe36634,3d4ccccd
15035000,1,1,40133332,3fe36634,3d4ccccd
15045000,1,1,40133332,3fe36634,3d4ccccd
15055000,1,1,40133332,3fe36634,3d4ccccd
15065000,1,1,40133332,3fe36634,3d4ccccd
15075000,1,1,40133332,3fe36634,3d4ccccd
15085000,1,1,40133332,3fe36634,3d4ccccd
15095000,1,1,40133332,3fe36634,3d4ccccd
15105000,1,1,40133332,3fe36634,3d4ccccd
15115000,1,1,40133332,3fe36634,3d4ccccd
15125000,1,1,40133332,3fe36634,3d4ccccd
15135000,1,1,40133332,3fe36634,3d4ccccd
15145000,1,1,40133332,3fe36634,3d4ccccd
15155000,1,1,40133332,3fe36634,3d4ccccd
15165000,1,1,40133332,3fe36634,3d4ccccd
15175000,1,1,40133332,3fe36634,3d4ccccd
15185000,1,1,40133332,3fe36634,3d4ccccd
15195000,1,1,40133332,3fe36634,3d4ccccd
15205000,1,1,40133332,3fe36634,3d4ccccd
15215000,1,1,40133332,3fe36634,3d4ccccd
15225000,1,1,40133332,3fe36634,3d4ccccd
15235000,1,1,40133332,3fe36634,3d4ccccd
15245000,1,1,40133332,3fe36634,3d4ccccd
15255000,1,1,40133332,3fe36634,3d4ccccd
15265000,1,1,40133332,3fe36634,3d4ccccd
15275000,1,1,40133332,3fe36634,3d4ccccd
15285000,1,1,40133332,3fe36634,3d4ccccd
15295000,1,1,40133332,3fe36634,3d4ccccd
15305000,1,1,40133332,3fe36634,3d4ccccd
15315000,1,1,40133332,3fe36634,3d4ccccd
15325000,1,1,40133332,3fe36634,3d4ccccd
15335000,1,1,40133332,3fe36634,3d4ccccd
15345000,1,1,40133332,3fe36634,3d4ccccd
15355000,1,1,40133332,3fe36634,3d4ccccd
15365000,1,1,40133332,3fe36634,3d4ccccd
15375000,1,1,40133332,3fe36634,3d4ccccd
15385000,1,1,40133332,3fe36634,3d4ccccd
15395000,1,1,40133332,3fe36634,3d4ccccd
15405000,1,1,40133332,3fe36634,3d4ccccd
15415000,1,1,40133332,3fe36634,3d4ccccd
15425000,1,1,40133332,3fe36634,3d4ccccd
15435000,1,1,40133332,3fe36634,3d4ccccd
15445000,1,1,40133332,3fe36634,3d4ccccd
15455000,1,1,40133332,3fe36634,3d4ccccd
15465000,1,1,40133332,3fe36634,3d4ccccd
15475000,1,1,40133332,3fe36634,3d4ccccd
15485000,1,1,40133332,3fe36634,3d4ccccd
15495000,1,1,40133332,3fe36634,3d4ccccd
15505000,1,1,40133332,3fe36634,3d4ccccd
15515000,1,1,40133332,3fe36634,3d4ccccd
15525000,1,1,40133332,3fe36634,3d4ccccd
15535000,1,1,40133332,3fe36634,3d4ccccd
15545000,1,1,40133332,3fe36634,3d4ccccd
15555000,1,1,40133332,3fe36634,3d4ccccd
15565000,1,1,40133332,3fe36634,3d4ccccd
15575000,1,1,40133332,3fe36634,3d4ccccd
15585000,1,1,40133332,3fe36634,3d4ccccd
15595000,1,1,40133332,3fe36634,3d4ccccd
15605000,1,1,40133332,3fe36634,3d4ccccd
15615000,1,1,40133332,3fe36634,3d4ccccd
15625000,1,1,40133332,3fe36634,3d4ccccd
15635000,1,1,40133332,3fe36634,3d4ccccd
15645000,1,1,40133332,3fe36634,3d4ccccd
15655000,1,1,40133332,3fe36634,3d4ccccd
15665000,1,1,40133332,3fe36634,3d4ccccd
15675000,1,1,40133332,3fe36634,3d4ccccd
15685000,1,1,40133332,3fe36634,3d4ccccd
15695000,1,1,40133332,3fe36634,3d4ccccd
15705000,1,1,40133332,3fe36634,3d4ccccd
15715000,1,1,40133332,3fe36634,3d4ccccd
15725000,1,1,40133332,3fe36634,3d4ccccd
15735000,1,1,40133332,3fe36634,3d4ccccd
15745000,1,1,40133332,3fe36634,3d4ccccd
15755000,1,1,40133332,3fe36634,3d4ccccd
15765000,1,1,40133332,3fe36634,3d4ccccd
15775000,1,1,40133332,3fe36634,3d4ccccd
15785000,1,1,40133332,3fe36634,3d4ccccd
15795000,1,1,40133332,3fe36634,3d4ccccd
15805000,1,1,40133332,3fe36634,3d4ccccd
15815000,1,1,40133332,3fe36634,3d4ccccd
15825000,1,1,40133332,3fe36634,3d4ccccd
15835000,1,1,40133332,3fe36634,3d4ccccd
15845000,1,1,40133332,3fe36634,3d4ccccd
15855000,1,1,40133332,3fe36634,3d4ccccd
15865000,1,1,40133332,3fe36634,3d4ccccd
15875000,1,1,40133332,3fe36634,3d4ccccd
15885000,1,1,40133332,3fe36634,3d4ccccd
15895000,1,1,40133332,3fe36634,3d4ccccd
15905000,1,1,40133332,3fe36634,3d4ccccd
15915000,1,1,40133332,3fe36634,3d4ccccd
15925000,1,1,40133332,3fe36634,3d4ccccd
15935000,1,1,40133332,3fe36634,3d4ccccd
15945000,1,1,40133332,3fe36634,3d4ccccd
15955000,1,1,40133332,3fe36634,3d4ccccd
15965000,1,1,40133332,3fe36634,3d4ccccd
15975000,1,1,40133332,3fe36634,3d4ccccd
15985000,1,1,40133332,3fe36634,3d4ccccd
15995000,1,1,40133332,3fe36634,3d4ccccd
16005000,1,1,40133332,3fe36634,3d4ccccd
16015000,1,1,40133332,3fe36634,3d4ccccd
16025000,1,1,40133332,3fe36634,3d4ccccd
16035000,1,1,40133332,3fe36634,3d4ccccd
16045000,1,1,40133332,3fe36634,3d4ccccd
16055000,1,1,40133332,3fe36634,3d4ccccd
16065000,1,1,40133332,3fe36634,3d4ccccd
16075000,1,1,40133332,3fe36634,3d4ccccd
16085000,1,1,40133332,3fe36634,3d4ccccd
16095000,1,1,40133332,3fe36634,3d4ccccd
16105000,1,1,40133332,3fe36634,3d4ccccd
16115000,1,1,40133332,3fe36634,3d4ccccd
16125000,1,1,40133332,3fe36634,3d4ccccd
16135000,1,1,40133332,3fe36634,3d4ccccd
16145000,1,1,40133332,3fe36634,3d4ccccd
16155000,1,1,40133332,3fe36634,3d4ccccd
16165000,1,1,40133332,3fe36634,3d4ccccd
16175000,1,1,40133332,3fe36634,3d4ccccd
16185000,1,1,40133332,3fe36634,3d4ccccd
16195000,1,1,40133332,3fe36634,3d4ccccd
16205000,1,1,40133332,3fe36634,3d4ccccd
16215000,1,1,40133332,3fe36634,3d4ccccd
16225000,1,1,40133332,3fe36634,3d4ccccd
16235000,1,1,40133332,3fe36634,3d4ccccd
16245000,1,1,40133332,3fe36634,3d4ccccd
16255000,1,1,40133332,3fe36634,3d4ccccd
16265000,1,1,40133332,3fe36634,3d4ccccd
16275000,1,1,40133332,3fe36634,3d4ccccd
16285000,1,1,40133332,3fe36634,3d4ccccd
16295000,1,1,40133332,3fe36634,3d4ccccd
16305000,1,1,40133332,3fe36634,3d4ccccd
16315000,1,1,40133332,3fe36634,3d4ccccd
16325000,1,1,40133332,3fe36634,3d4ccccd
16335000,1,1,40133332,3fe36634,3d4ccccd
16345000,1,1,40133332,3fe36634,3d4ccccd
16355000,1,1,40133332,3fe36634,3d4ccccd
16365000,1,1,40133332,3fe36634,3d4ccccd
16375000,1,1,40133332,3fe36634,3d4ccccd
16385000,1,1,40133332,3fe36634,3d4ccccd
16395000,1,1,40133332,3fe36634,3d4ccccd
16405000,1,1,40133332,3fe36634,3d4ccccd
16415000,1,1,40133332,3fe36634,3d4ccccd
16425000,1,1,40133332,3fe36634,3d4ccccd
16435000,1,1,40133332,3fe36634,3d4ccccd
16445000,1,1,40133332,3fe36634,3d4ccccd
16455000,1,1,40133332,3fe36634,3d4ccccd
16465000,1,1,40133332,3fe36634,3d4ccccd
16475000,1,1,40133332,3fe36634,3d4ccccd
16485000,1,1,40133332,3fe36634,3d4ccccd
16495000,1,1,40133332,3fe36634,3d4ccccd
16505000,1,1,40133332,3fe36634,3d4ccccd
16515000,1,1,40133332,3fe36634,3d4ccccd
16525000,1,1,40133332,3fe36634,3d4ccccd
16535000,1,1,40133332,3fe36634,3d4ccccd
16545000,1,1,40133332,3fe36634,3d4ccccd
16555000,1,1,40133332,3fe36634,3d4ccccd
16565000,1,1,40133332,3fe36634,3d4ccccd
16575000,1,1,40133332,3fe36634,3d4ccccd
16585000,1,1,40133332,3fe36634,3d4ccccd
16595000,1,1,40133332,3fe36634,3d4ccccd
16605000,1,1,40133332,3fe36634,3d4ccccd
16615000,1,1,40133332,3fe36634,3d4ccccd
16625000,1,1,40133332,3fe36634,3d4ccccd
16635000,1,1,40133332,3fe36634,3d4ccccd
16645000,1,1,40133332,3fe36634,3d4ccccd
16655000,1,1,40133332,3fe36634,3d4ccccd
16665000,1,1,40133332,3fe36634,3d4ccccd
16675000,1,1,40133332,3fe36634,3d4ccccd
16685000,1,1,40133332,3fe36634,3d4ccccd
16695000,1,1,40133332,3fe36634,3d4ccccd
16705000,1,1,40133332,3fe36634,3d4ccccd
16715000,1,1,40133332,3fe36634,3d4ccccd
16725000,1,1,40133332,3fe36634,3d4ccccd
16735000,1,1,40133332,3fe36634,3d4ccccd
16745000,1,1,40133332,3fe36634,3d4ccccd
16755000,1,1,40133332,3fe36634,3d4ccccd
16765000,1,1,40133332,3fe36634,3d4ccccd
16775000,1,1,40133332,3fe36634,3d4ccccd
16785000,1,1,40133332,3fe36634,3d4ccccd
16795000,1,1,40133332,3fe36634,3d4ccccd
16805000,1,1,40133332,3fe36634,3d4ccccd
16815000,1,1,40133332,3fe36634,3d4ccccd
16825000,1,1,40133332,3fe36634,3d4ccccd
16835000,1,1,40133332,3fe36634,3d4ccccd
16845000,1,1,40133332,3fe36634,3d4ccccd
16855000,1,1,40133332,3fe36634,3d4ccccd
16865000,1,1,40133332,3fe36634,3d4ccccd
16875000,1,1,40133332,3fe36634,3d4ccccd
16885000,1,1,40133332,3fe36634,3d4ccccd
16895000,1,1,40133332,3fe36634,3d4ccccd
16905000,1,1,40133332,3fe36634,3d4ccccd
16915000,1,1,40133332,3fe36634,3d4ccccd
16925000,1,1,40133332,3fe36634,3d4ccccd
16935000,1,1,40133332,3fe36634,3d4ccccd
16945000,1,1,40133332,3fe36634,3d4ccccd
16955000,1,1,40133332,3fe36634,3d4ccccd
16965000,1,1,40133332,3fe36634,3d4ccccd
16975000,1,1,40133332,3fe36634,3d4ccccd
16985000,1,1,40133332,3fe36634,3d4ccccd
16995000,1,1,40133332,3fe36634,3d4ccccd
17005000,1,1,40133332,3fe36634,3d4ccccd
17015000,1,1,40133332,3fe36634,3d4ccccd
17025000,1,1,40133332,3fe36634,3d4ccccd
17035000,1,1,40133332,3fe36634,3d4ccccd
17045000,1,1,40133332,3fe36634,3d4ccccd
17055000,1,1,40133332,3fe36634,3d4ccccd
17065000,1,1,40133332,3fe36634,3d4ccccd
17075000,1,1,40133332,3fe36634,3d4ccccd
17085000,1,1,40133332,3fe36634,3d4ccccd
17095000,1,1,40133332,3fe36634,3d4ccccd
17105000,1,1,40133332,3fe36634,3d4ccccd
17115000,1,1,40133332,3fe36634,3d4ccccd
17125000,1,1,40133332,3fe36634,3d4ccccd
17135000,1,1,40133332,3fe36634,3d4ccccd
17145000,1,1,40133332,3fe36634,3d4ccccd
17155000,1,1,40133332,3fe36634,3d4ccccd
17165000,1,1,40133332,3fe36634,3d4ccccd
17175000,1,1,40133332,3fe36634,3d4ccccd
17185000,1,1,40133332,3fe36634,3d4ccccd
17195000,1,1,40133332,3fe36634,3d4ccccd
17205000,1,1,40133332,3fe36634,3d4ccccd
17215000,1,1,40133332,3fe36634,3d4ccccd
17225000,1,1,40133332,3fe36634,3d4ccccd
17235000,1,1,40133332,3fe36634,3d4ccccd
17245000,1,1,40133332,3fe36634,3d4ccccd
17255000,1,1,40133332,3fe36634,3d4ccccd
17265000,1,1,40133332,3fe36634,3d4ccccd
17275000,1,1,40133332,3fe36634,3d4ccccd
17285000,1,1,40133332,3fe36634,3d4ccccd
17295000,1,1,40133332,3fe36634,3d4ccccd
17305000,1,1,40133332,3fe36634,3d4ccccd
17315000,1,1,40133332,3fe36634,3d4ccccd
17325000,1,1,40133332,3fe36634,3d4ccccd
17335000,1,1,40133332,3fe36634,3d4ccccd
17345000,1,1,40133332,3fe36634,3d4ccccd
17355000,1,1,40133332,3fe36634,3d4ccccd
17365000,1,1,40133332,3fe36634,3d4ccccd
17375000,1,1,40133332,3fe36634,3d4ccccd
17385000,1,1,40133332,3fe36634,3d4ccccd
17395000,1,1,40133332,3fe36634,3d4ccccd
17405000,1,1,40133332,3fe36634,3d4ccccd
17415000,1,1,40133332,3fe36634,3d4ccccd
17425000,1,1,40133332,3fe36634,3d4ccccd
17435000,1,1,40133332,3fe36634,3d4ccccd
17445000,1,1,40133332,3fe36634,3d4ccccd
17455000,1,1,40133332,3fe36634,3d4ccccd
17465000,1,1,40133332,3fe36634,3d4ccccd
17475000,1,1,40133332,3fe36634,3d4ccccd
17485000,1,1,40133332,3fe36634,3d4ccccd
17495000,1,1,40133332,3fe36634,3d4ccccd
17505000,1,1,40133332,3fe36634,3d4ccccd
17515000,1,1,40133332,3fe36634,3d4ccccd
17525000,1,1,40133332,3fe36634,3d4ccccd
17535000,1,1,40133332,3fe36634,3d4ccccd
17545000,1,1,40133332,3fe36634,3d4ccccd
17555000,1,1,40133332,3fe36634,3d4ccccd
17565000,1,1,40133332,3fe36634,3d4ccccd
17575000,1,1,40133332,3fe36634,3d4ccccd
17585000,1,1,40133332,3fe36634,3d4ccccd
17595000,1,1,40133332,3fe36634,3d4ccccd
17605000,1,1,40133332,3fe36634,3d4ccccd
17615000,1,1,40133332,3fe36634,3d4ccccd
17625000,1,1,40133332,3fe36634,3d4ccccd
17635000,1,1,40133332,3fe36634,3d4ccccd
17645000,1,1,40133332,3fe36634,3d4ccccd
17655000,1,1,40133332,3fe36634,3d4ccccd
17665000,1,1,40133332,3fe36634,3d4ccccd
17675000,1,1,40133332,3fe36634,3d4ccccd
17685000,1,1,40133332,3fe36634,3d4ccccd
17695000,1,1,40133332,3fe36634,3d4ccccd
17705000,1,1,40133332,3fe36634,3d4ccccd
17715000,1,1,40133332,3fe36634,3d4ccccd
17725000,1,1,40133332,3fe36634,3d4ccccd
17735000,1,1,40133332,3fe36634,3d4ccccd
17745000,1,1,40133332,3fe36634,3d4ccccd
17755000,1,1,40133332,3fe36634,3d4ccccd
17765000,1,1,40133332,3fe36634,3d4ccccd
17775000,1,1,40133332,3fe36634,3d4ccccd
17785000,1,1,40133332,3fe36634,3d4ccccd
17795000,1,1,40133332,3fe36634,3d4ccccd
17805000,1,1,40133332,3fe36634,3d4ccccd
17815000,1,1,40133332,3fe36634,3d4ccccd
17825000,1,1,40133332,3fe36634,3d4ccccd
17835000,1,1,40133332,3fe36634,3d4ccccd
17845000,1,1,40133332,3fe36634,3d4ccccd
17855000,1,1,40133332,3fe36634,3d4ccccd
17865000,1,1,40133332,3fe36634,3d4ccccd
17875000,1,1,40133332,3fe36634,3d4ccccd
17885000,1,1,40133332,3fe36634,3d4ccccd
17895000,1,1,40133332,3fe36634,3d4ccccd
17905000,1,1,40133332,3fe36634,3d4ccccd
17915000,1,1,40133332,3fe36634,3d4ccccd
17925000,1,1,40133332,3fe36634,3d4ccccd
17935000,1,1,40133332,3fe36634,3d4ccccd
17945000,1,1,40133332,3fe36634,3d4ccccd
17955000,1,1,40133332,3fe36634,3d4ccccd
17965000,1,1,40133332,3fe36634,3d4ccccd
17975000,1,1,40133332,3fe36634,3d4ccccd
17985000,1,1,40133332,3fe36634,3d4ccccd
